,Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,MACD,signal,Buy_Signal_Price,Sell_Signal_Price
1075,2017-09-18,1830.0,1847.55,1818.3,1824.1,1836.0658854742428,9046,648,16609052.0,1592.0,17.6,29.25,-5.9,5.098449032264853,-14.765993259902437,,
1076,2017-09-15,1840.35,1843.75,1811.3,1820.85,1823.1826161924917,12759,1034,23261987.0,3063.0,24.01,32.45,-19.5,11.632855260471842,-9.486223555827582,,
1077,2017-09-14,1858.0,1858.0,1826.05,1843.95,1840.0573952661407,17998,785,33117353.0,6232.0,34.63,31.95,-14.05,18.462571191283814,-3.896464606405303,,
1078,2017-09-13,1845.45,1869.0,1835.0,1840.45,1852.591162777248,34581,1673,64064455.0,6040.0,17.47,34.0,-5.0,23.323886280195893,1.5476055709149366,,
1079,2017-09-12,1797.0,1856.85,1796.65,1847.85,1841.6365285882184,48499,2347,89317530.0,9820.0,20.25,60.2,50.85,27.457123044668833,6.729509065665717,,
1080,2017-09-11,1801.7,1809.25,1790.55,1796.35,1800.4861952861952,5940,390,10694888.0,1400.0,23.57,18.7,-5.35,26.274250161624423,10.63845728485746,,
1081,2017-09-08,1795.0,1803.15,1780.1,1792.75,1792.6396308887809,10295,762,18455225.0,2769.0,26.9,23.05,-2.25,24.760896761385993,13.462945180163166,,
1082,2017-09-07,1803.0,1814.7,1789.0,1791.85,1797.737780837349,15979,949,28726052.0,5428.0,33.97,25.7,-11.15,23.22125068699529,15.41460628152959,,
1083,2017-09-06,1793.45,1814.5,1791.65,1802.2,1805.7182788525683,14990,692,27067717.0,2559.0,17.07,22.85,8.75,22.575986660769104,16.846882357377492,,
1084,2017-09-05,1758.0,1810.0,1758.0,1803.1,1789.9100947962888,19832,1135,35497497.0,3658.0,18.44,52.0,45.1,21.88495659280511,17.854497204463016,,
1085,2017-09-04,1811.0,1825.0,1768.0,1774.0,1796.059667673716,18536,1142,33291762.0,3026.0,16.32,57.0,-37.0,18.772782532801557,18.038154270130725,,
1086,2017-09-01,1808.4,1824.0,1807.55,1816.2,1816.7399208640788,9351,566,16988335.0,1649.0,17.63,16.45,7.8,19.486916445530596,18.3279067052107,,
1087,2017-08-31,1795.0,1817.0,1794.3,1800.8,1802.8240585352755,14897,1029,26856670.0,,,22.7,5.8,18.595859921936153,18.38149734855579,,
1088,2017-08-30,1802.05,1828.05,1802.05,1811.3,1818.3450573136083,10207,816,18559848.0,3422.0,33.53,26.0,9.25,18.52342692000957,18.40988326284655,,
1089,2017-08-29,1800.0,1814.05,1787.35,1797.25,1799.0035684415946,17935,1093,32265129.0,2821.0,15.73,26.7,-2.75,17.13478651200421,18.15486391267808,,1797.25
1090,2017-08-28,1786.0,1828.95,1781.9,1816.4,1816.4538329659565,20415,1241,37082905.0,4126.0,20.21,47.05,30.4,17.379187485652437,17.999728627272955,,
1091,2017-08-24,1803.0,1803.0,1775.0,1780.45,1785.7203080664776,12335,869,22026860.0,3569.0,28.93,28.0,-22.55,14.50481004351741,17.300744910521846,,
1092,2017-08-23,1796.4,1805.95,1783.9,1802.55,1797.1024815847816,13983,896,25128884.0,5127.0,36.67,22.05,6.15,13.850470907445697,16.610690109906617,,
1093,2017-08-22,1796.0,1803.8,1771.6,1788.25,1789.0082452769773,12492,749,22348291.0,2886.0,23.1,32.2,-7.75,12.0392311751109,15.696398322947475,,
1094,2017-08-21,1800.0,1810.05,1785.0,1790.05,1799.5223955084216,16030,1082,28846344.0,3210.0,20.02,25.05,-9.95,10.626559234676506,14.682430505293283,,
1095,2017-08-18,1776.7,1802.5,1766.2,1789.75,1787.9234802874344,15447,883,27618054.0,2247.0,14.55,36.3,13.05,9.374732965279918,13.620890997290612,,
1096,2017-08-17,1814.0,1825.3,1770.2,1776.7,1793.1873470203307,40038,1739,71795635.0,8214.0,20.52,55.1,-37.3,7.246097193356263,12.345932236503744,,
1097,2017-08-16,1785.0,1815.9,1774.55,1810.05,1799.9563310470191,94621,1493,170313668.0,78899.0,83.38,41.35,25.05,8.156184868420496,11.507982762887096,,
1098,2017-08-14,1761.2,1793.0,1753.15,1782.55,1775.6083175952156,25416,1314,45128861.0,8280.0,32.58,39.85,21.35,6.582536353232399,10.522893480956157,,
1099,2017-08-11,1777.0,1793.0,1750.0,1759.9,1767.251113922658,18179,1079,32126858.0,2363.0,13.0,43.0,-17.1,3.4677685837461922,9.111868501514165,,
1100,2017-08-10,1820.0,1820.0,1771.05,1776.35,1784.9243773244673,26619,1170,47512902.0,2967.0,11.15,48.95,-43.65,2.300155447154566,7.7495258906422455,,
1101,2017-08-09,1808.1,1826.0,1794.4,1813.05,1812.3301365882007,20646,965,37417368.0,4847.0,23.48,31.6,4.95,4.286781560113695,7.056977024536536,,
1102,2017-08-08,1816.1,1837.75,1795.8,1808.1,1813.5056137371448,21198,1144,38442692.0,2466.0,11.63,41.95,-8.0,5.399531004054779,6.725487820440185,,
1103,2017-08-07,1842.0,1842.0,1796.15,1816.0,1816.4221255153457,17464,1137,31721996.0,2926.0,16.75,45.85,-26.0,6.840009559802866,6.748392168312722,1816.0,
1104,2017-08-04,1800.0,1837.4,1797.0,1812.1,1818.9120341254,36571,1852,66519432.0,6257.0,17.11,40.4,12.1,7.5795296868441255,6.914619672019003,,
1105,2017-08-03,1775.0,1818.0,1757.85,1809.95,1795.0564014298955,52871,2356,94906427.0,18226.0,34.47,60.15,34.95,7.901039419576364,7.111903621530476,,
1106,2017-08-02,1731.2,1774.8,1713.2,1769.7,1756.262051887864,44018,2149,77307143.0,13677.0,31.07,61.6,38.5,4.852067963231775,6.659936489870736,,1769.7
1107,2017-08-01,1733.2,1750.0,1730.0,1735.4,1739.7112591359053,21618,1172,37609078.0,8129.0,37.6,20.0,2.2,-0.32820389530866123,5.262308412834857,,
1108,2017-07-31,1748.0,1755.45,1728.3,1733.15,1738.705029838022,32844,1424,57106028.0,12544.0,38.19,27.15,-14.85,-4.562568412452038,3.2973330477774785,,
1109,2017-07-28,1735.0,1759.0,1722.25,1728.15,1741.3559737332157,30609,1417,53301165.0,7907.0,25.83,36.75,-6.85,-8.226955787280076,0.9924752807659676,,
1110,2017-07-27,1710.45,1744.95,1709.0,1735.55,1735.483927225751,46445,3637,80604551.0,22867.0,49.23,35.95,25.1,-10.413846684512464,-1.2887891122897188,,
1111,2017-07-26,1725.0,1732.0,1701.0,1710.45,1710.937843848765,17086,1130,29233084.0,5503.0,32.21,31.0,-14.55,-14.01082563038426,-3.8331964159086276,,
1112,2017-07-25,1740.2,1744.85,1713.0,1725.15,1723.767753922378,14532,1335,25049793.0,5208.0,35.84,31.85,-15.05,-15.496654426945952,-6.165888018116092,,
1113,2017-07-24,1711.0,1745.0,1708.55,1727.2,1728.4784244301836,18076,1261,31243976.0,5287.0,29.25,36.45,16.2,-16.320632493460607,-8.196836913184995,,
1114,2017-07-21,1724.9,1725.6,1698.4,1710.8,1712.0034865427951,23519,1489,40264610.0,4524.0,19.24,27.2,-14.1,-18.088471349066594,-10.175163800361316,,
1115,2017-07-20,1738.0,1758.3,1707.85,1715.5,1727.9668148618607,25192,1611,43530940.0,6142.0,24.38,50.45,-22.5,-18.892465080962438,-11.918624056481542,,
1116,2017-07-19,1775.5,1775.5,1726.8,1733.3,1738.1266224894111,29276,1756,50885395.0,8356.0,28.54,48.7,-42.2,-17.8871329326646,-13.112325831718156,,
1117,2017-07-18,1792.0,1809.8,1750.35,1759.8,1780.1128115849128,137282,7350,244377447.0,30619.0,22.3,59.45,-32.2,-14.781677455421004,-13.446196156458726,,
1118,2017-07-17,1753.0,1778.75,1731.2,1751.25,1754.160284229829,65440,3189,114792249.0,11362.0,17.36,47.55,-1.75,-12.862227409655361,-13.329402407098055,1751.25,
1119,2017-07-14,1703.0,1766.5,1700.0,1752.6,1734.1982450630128,50942,3919,88343527.0,12899.0,25.32,66.5,49.6,-11.104114383375872,-12.88434480235362,,
1120,2017-07-13,1711.0,1721.95,1689.6,1702.45,1703.7211933388096,26782,1405,45629061.0,6357.0,23.74,32.35,-8.55,-13.60070258918654,-13.027616359720206,,1702.45
1121,2017-07-12,1660.0,1708.2,1656.0,1704.85,1688.9764629476183,44653,3866,75417866.0,10562.0,23.65,52.2,44.85,-15.210272236597348,-13.464147535095634,,
1122,2017-07-11,1635.0,1657.0,1625.0,1652.1,1645.9493994880881,20316,1425,33439108.0,7254.0,35.71,32.0,17.1,-20.505971849393745,-14.872512397955257,,
1123,2017-07-10,1610.3,1633.0,1606.8,1627.75,1625.2932152180929,68182,6083,110815742.0,35950.0,52.73,26.2,17.45,-26.363788106150196,-17.170767539594245,,
1124,2017-07-07,1609.45,1626.5,1603.75,1610.3,1615.5468888737107,14641,726,23653222.0,3302.0,22.55,22.75,0.85,-32.044826049692574,-20.14557924161391,,
1125,2017-07-06,1597.75,1619.85,1590.0,1610.85,1609.0301058151513,21358,1094,34365665.0,3651.0,17.09,29.85,13.1,-36.08672385674504,-23.333808164640136,,
1126,2017-07-05,1582.0,1600.9,1573.0,1596.35,1587.2252287655083,17813,858,28273243.0,5352.0,30.05,27.9,14.35,-39.998903348233625,-26.666827201358835,,
1127,2017-07-04,1593.65,1604.0,1571.0,1581.4,1584.220386872419,13803,834,21866994.0,1535.0,11.12,33.0,-12.25,-43.8007658746335,-30.09361493601377,,
1128,2017-07-03,1576.55,1593.65,1568.0,1591.5,1585.0990050958503,24726,1293,39193158.0,4836.0,19.56,25.65,14.95,-45.47458106341264,-33.16980816149354,,
1129,2017-06-30,1594.0,1594.0,1557.15,1567.95,1567.3026764628705,15244,967,23891962.0,2089.0,13.7,36.85,-26.05,-48.146378364440125,-36.16512220208286,,
1130,2017-06-29,1582.3,1612.15,1574.1,1580.05,1594.4028430381252,16813,1010,26806695.0,4189.0,24.92,38.05,-2.25,-48.725748006391086,-38.67724736294451,,
1131,2017-06-28,1576.9,1589.95,1541.55,1582.4,1568.2917353768553,20618,1411,32335039.0,3178.0,15.41,48.4,5.5,-48.43692652351615,-40.62918319505884,,
1132,2017-06-27,1640.0,1642.0,1568.25,1578.35,1594.756247322576,14006,1042,22336156.0,2657.0,18.97,73.75,-61.65,-47.98173104236321,-42.099692764519716,,
1133,2017-06-23,1654.75,1654.95,1628.2,1636.35,1632.7528613903721,100563,900,164194526.0,91675.0,91.16,26.75,-18.4,-42.45151542559256,-42.170057296734285,,
1134,2017-06-22,1660.0,1673.45,1645.25,1651.95,1660.9414973882763,17230,1226,28618022.0,3123.0,18.13,28.2,-8.05,-36.390503014440355,-41.0141464402755,1651.95,
1135,2017-06-21,1658.7,1660.0,1639.7,1653.1,1651.936111444698,16654,1088,27511344.0,3412.0,20.49,20.3,-5.6,-31.135402088159708,-39.03839756985235,,
1136,2017-06-20,1640.65,1655.0,1632.0,1647.8,1646.7859298167189,17896,1122,29470881.0,5704.0,31.87,23.0,7.15,-27.08613039847387,-36.64794413557665,,
1137,2017-06-19,1645.2,1655.0,1634.1,1640.65,1645.72849823106,16394,1041,26980073.0,5068.0,30.91,20.9,-4.55,-24.17532060856638,-34.153419430174594,,
1138,2017-06-16,1613.65,1642.0,1603.0,1635.8,1623.9377375310844,21313,1268,34610985.0,6166.0,28.93,39.0,22.15,-22.006163985606918,-31.72396834126106,,
1139,2017-06-15,1599.3,1614.4,1590.05,1609.2,1603.2217836748405,11908,820,19091165.0,2894.0,24.3,24.35,9.9,-22.17783712732671,-29.81474209847419,,
1140,2017-06-14,1634.8,1634.8,1586.8,1599.3,1598.002277904328,18438,1003,29463966.0,4526.0,24.55,48.0,-35.5,-22.849343581639005,-28.421662395107155,,
1141,2017-06-13,1620.0,1640.25,1606.55,1611.05,1618.7790932837024,217069,1814,351386759.0,8739.0,4.03,33.7,-8.95,-22.17773930987073,-27.172877778059874,,
1142,2017-06-12,1615.0,1623.5,1604.2,1606.15,1614.3051274595327,10317,588,16654786.0,2980.0,28.88,19.3,-8.85,-21.78969904783139,-26.096242032014178,,
1143,2017-06-09,1613.3,1663.0,1601.0,1622.35,1612.5580251868948,19931,950,32139894.0,4032.0,20.23,62.0,9.05,-19.94505554853754,-24.866004735318853,,
1144,2017-06-08,1612.35,1624.5,1605.55,1615.1,1615.7723165524774,10071,670,16272443.0,1126.0,11.18,18.95,2.75,-18.850875535717478,-23.66297889539858,,
1145,2017-06-07,1605.0,1618.4,1600.95,1612.35,1612.144745950436,14446,773,23289043.0,2635.0,18.24,17.45,7.35,-17.998160419853093,-22.530015200289483,,
1146,2017-06-06,1642.2,1648.0,1599.0,1605.0,1614.9250829777145,16872,1020,27247016.0,4149.0,24.59,49.0,-37.2,-17.711296321442433,-21.566271424520075,,
1147,2017-06-05,1649.0,1657.75,1634.9,1644.65,1646.708143291524,21048,1322,34659913.0,4759.0,22.61,22.85,-4.35,-14.121744149508686,-20.077365969517796,,
1148,2017-06-02,1663.05,1670.7,1640.7,1644.45,1654.0357829113111,23419,1212,38735864.0,7519.0,32.11,30.0,-18.6,-11.164439807970666,-18.29478073720837,,
1149,2017-06-01,1632.05,1659.75,1632.05,1652.25,1642.6253102592389,174048,2025,285895650.0,16964.0,9.75,27.7,20.2,-8.098011166504193,-16.255426823067538,,
1150,2017-05-31,1636.5,1656.0,1630.1,1636.35,1640.4038956677489,17866,1020,29307456.0,2367.0,13.25,25.9,-0.15,-6.871629624995876,-14.378667383453205,,
1151,2017-05-30,1630.0,1641.0,1600.0,1637.9,1628.0770962296003,17770,952,28930930.0,2451.0,13.79,41.0,7.9,-5.708833492760277,-12.64470060531462,,
1152,2017-05-29,1629.25,1653.35,1618.5,1622.95,1635.231535554792,17466,948,28560954.0,1914.0,10.96,34.85,-6.3,-5.925345543085541,-11.300829592868805,,
1153,2017-05-26,1630.0,1635.05,1608.3,1628.75,1626.9991522629869,21233,1128,34546073.0,3163.0,14.9,26.75,-1.25,-5.564774123333564,-10.153618498961757,,
1154,2017-05-25,1586.25,1622.0,1571.0,1614.4,1603.6345758422524,18967,1235,30416137.0,3019.0,15.92,51.0,28.15,-6.363588263148131,-9.395612451799034,,
1155,2017-05-24,1639.05,1639.05,1575.5,1586.05,1599.1336289925189,22323,1307,35697460.0,4079.0,18.27,63.55,-53.0,-9.178458734363176,-9.352181708311862,,
1156,2017-05-23,1641.9,1645.0,1604.5,1629.45,1628.8510477628845,21188,1127,34512096.0,5421.0,25.59,40.5,-12.45,-7.817135499738242,-9.045172466597139,,
1157,2017-05-22,1695.0,1695.0,1617.5,1626.95,1638.7707950033891,20654,1200,33847172.0,5433.0,26.3,77.5,-68.05,-6.860917746117821,-8.608321522501274,,
1158,2017-05-19,1681.9,1703.95,1666.55,1679.9,1684.4272092627275,11746,883,19785282.0,2215.0,18.86,37.4,-2.0,-1.8096255716727683,-7.248582332335573,,
1159,2017-05-18,1689.6,1689.8,1666.0,1670.45,1678.3798044120992,17588,1179,29519344.0,3977.0,22.61,23.8,-19.15,1.4147158820567256,-5.515922689457113,,
1160,2017-05-17,1733.0,1733.0,1695.0,1698.5,1706.5838661867456,23615,1427,40300978.0,7949.0,33.66,38.0,-34.5,6.162394048003762,-3.1802593419649385,,
1161,2017-05-16,1684.5,1738.0,1684.45,1729.45,1729.917620526786,94004,3078,162619176.0,46639.0,49.61,53.55,44.95,12.28080407490802,-0.088046658590347,,
1162,2017-05-15,1681.7,1708.75,1678.5,1682.05,1692.770096354693,29682,1098,50244802.0,10545.0,35.53,30.25,0.35,13.15328139997655,2.5602189531230324,,
1163,2017-05-12,1689.8,1692.75,1658.65,1677.55,1660.7954733827355,121857,1468,202379554.0,104274.0,85.57,34.1,-12.25,13.327976952095923,4.713770552917611,,
1164,2017-05-11,1699.75,1723.15,1682.2,1693.05,1701.5339602925808,23925,1461,40709200.0,4167.0,17.42,40.95,-6.7,14.549428145897764,6.680902071513642,,
1165,2017-05-10,1702.95,1711.0,1672.5,1694.15,1692.1606643356645,17160,920,29037477.0,3549.0,20.68,38.5,-8.8,15.4283494157321,8.430391540357334,,
1166,2017-05-09,1714.0,1727.05,1691.15,1695.8,1706.6426312920223,27515,1269,46958272.0,5883.0,21.38,35.9,-18.2,16.072765232089978,9.958866278703864,,
1167,2017-05-08,1680.35,1753.85,1680.35,1714.4,1727.7595348140292,86761,4400,149902145.0,14200.0,16.37,73.5,34.05,17.878244686705102,11.542741960304111,,
1168,2017-05-05,1623.8,1665.2,1611.0,1655.3,1640.6815666336722,44452,2461,72931577.0,12727.0,28.63,54.2,31.5,14.374523522239087,12.109098272691108,,
1169,2017-05-04,1612.55,1628.95,1604.6,1623.8,1615.9382870225827,19218,1123,31055102.0,5678.0,29.55,24.35,11.25,8.952810091136143,11.477840636380117,,1623.8
1170,2017-05-03,1584.0,1620.0,1584.0,1609.25,1609.3719640466627,15687,965,25246218.0,2917.0,18.6,36.0,25.25,3.4423188264129294,9.87073627438668,,
1171,2017-05-02,1624.0,1624.0,1571.85,1590.45,1586.3077928579373,35956,2116,57037283.0,8663.0,24.09,52.15,-33.55,-2.4139614388420796,7.413796731740928,,
1172,2017-04-28,1630.0,1634.85,1608.0,1624.95,1622.0049265796144,20907,1244,33911257.0,2218.0,10.61,26.85,-5.05,-4.222568923713197,5.086523600650103,,
1173,2017-04-27,1604.0,1646.9,1590.0,1633.25,1615.8640956816923,25334,1430,40936301.0,4188.0,16.53,56.9,29.25,-4.929340384239595,3.083350803672163,,
1174,2017-04-26,1606.95,1626.0,1593.9,1602.95,1611.2382733522038,29676,1720,47815107.0,4648.0,15.66,32.1,-4.0,-7.843997905914193,0.8978810617548916,,
1175,2017-04-25,1608.05,1615.65,1588.25,1607.55,1602.7152406053854,36803,1934,58984729.0,5865.0,15.94,27.4,-0.5,-9.67121963479417,-1.2159390775549208,,
1176,2017-04-24,1511.7,1615.15,1511.0,1606.95,1587.9407760045385,202705,8683,321883535.0,27915.0,13.77,104.15,95.25,-11.04045352910407,-3.180841967864751,,
1177,2017-04-21,1512.4,1512.4,1485.35,1496.75,1497.4163428528311,26507,1564,39692015.0,2659.0,10.03,27.05,-15.65,-20.778281183858553,-6.700329811063512,,
1178,2017-04-20,1515.75,1521.0,1505.55,1512.4,1513.0066217917145,18273,984,27647170.0,4588.0,25.11,15.45,-3.35,-26.922410757425496,-10.744746000335908,,
1179,2017-04-19,1493.2,1515.65,1486.9,1507.95,1502.9315131578949,15200,975,22844559.0,2807.0,18.47,28.75,14.75,-31.784365144038702,-14.952669829076468,,
1180,2017-04-18,1503.55,1518.0,1485.1,1493.2,1503.7950677985632,26033,1526,39148297.0,7392.0,28.39,32.9,-10.35,-36.40801185555574,-19.243738234372323,,
1181,2017-04-17,1490.05,1507.95,1476.05,1499.65,1498.7088314580403,34128,1785,51147935.0,10291.0,30.15,31.9,9.6,-39.10109105283459,-23.215208798064776,,
1182,2017-04-13,1490.0,1509.9,1486.2,1491.0,1499.8260014054813,14230,1059,21342524.0,2782.0,19.55,23.7,1.0,-41.455485397678785,-26.863264117987576,,
1183,2017-04-12,1485.1,1504.25,1475.0,1491.6,1491.3227126165793,28843,1682,43014221.0,5794.0,20.09,29.25,6.5,-42.77980591973437,-30.04657247833694,,
1184,2017-04-11,1465.0,1491.45,1461.1,1485.55,1482.1164868393923,14551,1047,21566277.0,4564.0,31.37,30.35,20.55,-43.812480905165785,-32.799754163702715,,
1185,2017-04-10,1473.95,1478.0,1466.55,1471.85,1472.0700599506288,8507,524,12522900.0,1795.0,21.1,11.45,-2.1,-45.21514670964734,-35.282832672891644,,
1186,2017-04-07,1477.05,1489.8,1462.0,1466.8,1477.3460723823555,10859,621,16042501.0,3921.0,36.11,27.8,-10.25,-46.201678075441805,-37.466601753401676,,
1187,2017-04-06,1470.0,1491.0,1460.0,1486.5,1478.469035890218,22736,1302,33614472.0,8668.0,38.12,31.0,16.5,-44.8765766888082,-38.948596740482984,,
1188,2017-04-05,1464.85,1473.65,1450.05,1466.55,1463.0057955742889,15184,906,22214280.0,5546.0,36.53,23.6,1.7,-44.91843085382402,-40.14256356315119,,
1189,2017-04-03,1475.0,1475.35,1456.0,1460.2,1465.2654840241505,29482,1526,43198957.0,11126.0,37.74,19.35,-14.8,-44.94588433520289,-41.10322771756153,,
1190,2017-03-31,1425.0,1449.0,1423.95,1446.15,1441.3031277804391,29222,1865,42117760.0,9928.0,33.97,25.05,21.15,-45.57598738374554,-41.997779650798336,,
1191,2017-03-30,1423.55,1430.65,1413.35,1420.45,1422.3430447271237,9748,814,13865000.0,2566.0,26.32,17.3,-3.1,-47.600415841905715,-43.11830688901981,,
1192,2017-03-29,1435.0,1435.0,1417.0,1419.85,1423.025441855229,26649,2152,37922205.0,10234.0,38.4,18.0,-15.15,-48.69191488072738,-44.233028487361324,,
1193,2017-03-28,1396.0,1421.0,1396.0,1416.6,1414.7106209222848,22531,1676,31874845.0,5841.0,25.92,25.0,20.6,-49.25144358771627,-45.23671150743232,,
1194,2017-03-27,1398.75,1401.25,1391.5,1396.0,1396.6814743794607,9387,583,13110649.0,2660.0,28.34,9.75,-2.75,-50.77185561071087,-46.34374032808803,,
1195,2017-03-24,1401.65,1409.5,1391.85,1395.0,1403.098586017282,10184,759,14289156.0,2795.0,27.45,17.65,-6.65,-51.46423704626818,-47.36783967172406,,
1196,2017-03-23,1390.0,1406.65,1381.9,1401.65,1397.8999563366444,18322,1079,25612323.0,5738.0,31.32,24.75,11.65,-50.88972977160506,-48.07221769170026,,
1197,2017-03-22,1413.0,1413.0,1385.0,1386.5,1394.4441875520208,10813,856,15078125.0,3272.0,30.26,28.0,-26.5,-51.068224302605586,-48.671419013881334,,
1198,2017-03-21,1413.45,1421.85,1407.5,1412.05,1414.6833928399112,10363,743,14660364.0,3462.0,33.41,14.35,-1.4,-48.58791974082419,-48.65471915926991,1412.05,
1199,2017-03-20,1425.0,1425.0,1405.0,1408.1,1411.0496365524402,9630,619,13588408.0,4419.0,45.89,20.0,-16.9,-46.4060524090487,-48.204985809225676,,
1200,2017-03-17,1425.35,1427.4,1405.3,1410.25,1412.6225730940469,21787,1622,30776808.0,6041.0,27.73,22.1,-15.1,-43.99625831823823,-47.363240311028186,,
1201,2017-03-16,1421.0,1429.0,1417.3,1421.65,1422.7426063685023,44092,922,62731567.0,33664.0,76.35,11.7,0.65,-40.69745943434714,-46.03008413569198,,
1202,2017-03-15,1422.1,1430.0,1416.55,1420.75,1422.887445408812,18089,910,25738611.0,7869.0,43.5,13.45,-1.35,-37.720936554553646,-44.36825461946432,,
1203,2017-03-14,1427.35,1428.4,1409.2,1414.5,1417.3682220228177,78010,1453,110568895.0,61602.0,78.97,19.2,-12.85,-35.45761023500563,-42.586125742572584,,
1204,2017-03-10,1412.8,1413.95,1396.0,1401.25,1408.3996637628,19629,664,27645477.0,14228.0,72.48,17.95,-11.55,-34.33725360020276,-40.93635131409862,,
1205,2017-03-09,1389.0,1421.5,1389.0,1402.1,1407.1824606488915,15565,1326,21902795.0,2841.0,18.25,32.5,13.1,-33.00036730683655,-39.34915451264621,,
1206,2017-03-08,1388.05,1408.95,1386.35,1395.85,1395.9194397893225,100248,1324,139938132.0,86441.0,86.23,22.6,7.8,-32.075452207397575,-37.894414051596485,,
1207,2017-03-07,1392.0,1400.0,1381.5,1387.1,1386.9159429682436,15430,967,21400113.0,5035.0,32.63,18.5,-4.9,-31.683277104334138,-36.65218666214402,,
1208,2017-03-06,1397.0,1405.9,1388.0,1391.85,1393.4272319608642,19624,1324,27344616.0,5853.0,29.83,17.9,-5.15,-30.636037042340377,-35.44895673818329,,
1209,2017-03-03,1405.05,1418.0,1392.0,1394.85,1401.611396347109,11881,955,16652545.0,2802.0,23.58,26.0,-10.2,-29.22710494770331,-34.2045863800873,,
1210,2017-03-02,1412.55,1437.85,1402.15,1407.6,1421.2413430309684,21861,1501,31069757.0,4642.0,21.23,35.7,-4.95,-26.773074332842953,-32.71828397063843,,
1211,2017-03-01,1415.0,1421.0,1407.15,1410.45,1413.9254715253617,16383,956,23164341.0,6847.0,41.79,13.85,-4.55,-24.317944086637908,-31.038215993838328,,
1212,2017-02-28,1420.0,1424.5,1401.4,1411.2,1407.9351724137932,30450,1090,42871626.0,22566.0,74.11,23.1,-8.8,-22.057452365689187,-29.242063268208504,,
1213,2017-02-27,1438.0,1445.0,1411.0,1418.45,1420.8092847147911,12149,929,17261412.0,4483.0,36.9,34.0,-19.55,-19.45669728670464,-27.284990071907735,,
1214,2017-02-23,1448.0,1452.95,1430.0,1437.4,1442.7266592920353,9040,764,13042249.0,2904.0,32.12,22.95,-10.6,-15.685659007879394,-24.965123859102068,,
